timestamp,comment_text,author,like_count,video_id
2024-05-31T16:10:12Z,"<a href=""https://www.youtube.com/watch?v=Bi_Ot8_yDpo&amp;t=180"">3:00</a> ishowspeed andha girl paatha place😁",@Sridharan-pj9iz,7,Bi_Ot8_yDpo
2024-05-31T15:40:31Z,BTS style 😂😂😂,@ruokenzo8627,2,Bi_Ot8_yDpo
2024-05-31T08:21:02Z,"<a href=""https://www.youtube.com/watch?v=Bi_Ot8_yDpo&amp;t=1014"">16:54</a> thampi ..  military adichiruven pa 😂😂😂😂",@vnorajesh4575,20,Bi_Ot8_yDpo
2024-05-31T08:20:05Z,Harshth cute intha vdo la ❤❤❤,@vnorajesh4575,1,Bi_Ot8_yDpo
2024-05-31T06:30:36Z,Harshath vera level fun😂,@rprakash9030,1,Bi_Ot8_yDpo
2024-05-31T05:25:37Z,Ayyo Ada kadavule korea la poyu appadiya andha karchif beram Vera level pavam andha korea shop keeper oh my god 😂😂😂😂😂😂😂😂mudiyala siruchi siruchi vayiru valikudhu,@Ajay-um3co,2,Bi_Ot8_yDpo
2024-05-31T04:24:01Z,Best uhh😂🤙,@vickycute6797,1,Bi_Ot8_yDpo
2024-05-31T04:20:30Z,Harshath vera level!!! To appreciate him channel name should Siddhu and Harshath vlogs 👍👍👍👍,@homeusage8850,1,Bi_Ot8_yDpo
2024-05-31T03:25:25Z,Sidhu Anna please Anna please Anna please unkata job erutha solluga Anna please Anna please Anna please Anna 🙏🙏🙏🙏🙏🙏🙏🙏🙏,@shanmugaraj2223,0,Bi_Ot8_yDpo
2024-05-30T19:36:36Z,Worth video ❤️‍🔥,@SangeethaSangeetha-yi8bl,0,Bi_Ot8_yDpo
2024-05-30T18:47:16Z,Athuku la mudinchirucha .. kerchief comedy vera level of 😂😂😂😂😂,@malathi20,0,Bi_Ot8_yDpo
2024-05-30T18:37:46Z,"<a href=""https://www.youtube.com/watch?v=Bi_Ot8_yDpo&amp;t=716"">11:56</a>",@kishorekrish2936,2,Bi_Ot8_yDpo
2024-05-30T16:25:19Z,Really best episode 😂,@AshokKumar-vb1ej,1,Bi_Ot8_yDpo
2024-05-30T16:16:16Z,😂😂😂😂😂😊,@MARI-hd7ld,1,Bi_Ot8_yDpo
2024-05-30T14:13:28Z,One of the best video in YouTube 😂😂😂❤❤❤❤❤❤❤,@raguram7838,1,Bi_Ot8_yDpo
2024-05-30T13:35:28Z,Bp Azhago Azhagu❤,@user-sv7fu8me5g,1,Bi_Ot8_yDpo
2024-05-30T10:22:56Z,Harshath bro vera level 😂😂❤,@Siyansharma-M-kg,0,Bi_Ot8_yDpo
2024-05-30T03:32:56Z,I&#39;m watching 3rd time fully and Kerchief sean vera level😂😂😂,@Hegdejayaraj,2,Bi_Ot8_yDpo
2024-05-29T20:38:10Z,Bts-GAY therefore harshath-GAY🏳️‍🌈,@mohithdharshan6722,1,Bi_Ot8_yDpo
2024-05-29T20:32:34Z,😂👌👌,@serialtime7159,0,Bi_Ot8_yDpo
2024-05-29T19:08:34Z,"<a href=""https://www.youtube.com/watch?v=Bi_Ot8_yDpo&amp;t=1075"">17:55</a>😂😂😂😂yoov",@arunjustin6189,0,Bi_Ot8_yDpo
2024-05-29T18:21:59Z,😂😂😂,@_ms6234,0,Bi_Ot8_yDpo
2024-05-29T17:56:22Z,17h42😂😅❤,@SaforaPhilomanathan,0,Bi_Ot8_yDpo
2024-05-29T17:40:53Z,"Hi siddhu anna, i from Malaysia<br>Anna ungga comedy vida ungga kuda irukkuvangga adi vangumbothu sirippu tangga mudila 😅",@UmahDinesh,0,Bi_Ot8_yDpo
2024-05-29T17:40:40Z,"<a href=""https://www.youtube.com/watch?v=Bi_Ot8_yDpo&amp;t=844"">14:04</a> Enna music solluga plsss...",@surendiranp495,3,Bi_Ot8_yDpo
2024-05-29T16:59:39Z,After long time ku apram romba nalla video thanks to harshad 😂😂,@saranraj2753,0,Bi_Ot8_yDpo
2024-05-29T15:09:55Z,Best 😂,@freebirdvigneshchannel,0,Bi_Ot8_yDpo
2024-05-29T14:03:52Z,Harshath mass yaaa😂,@rjsharaneditz9162,0,Bi_Ot8_yDpo
2024-05-29T13:35:38Z,Stress buster🤣,@killerbotgaming5863,0,Bi_Ot8_yDpo
2024-05-29T12:51:42Z,😂😂😂,@dhanushsaran469,0,Bi_Ot8_yDpo
2024-05-29T10:27:09Z,Harshath on fire 🔥❤❤,@user-gv5gx8mb8s,1,Bi_Ot8_yDpo
2024-05-29T09:47:21Z,Harshath rocked sidhu Shocked,@SachinSiva-hq6tm,0,Bi_Ot8_yDpo
2024-05-29T09:43:48Z,"<a href=""https://www.youtube.com/watch?v=Bi_Ot8_yDpo&amp;t=408"">6:48</a> gubeer VJ siddhu anna semma harshat ku kulla pottta moment 🤣🤣😂🤣",@deveshpvlogs,0,Bi_Ot8_yDpo
2024-05-29T08:09:06Z,"<a href=""https://www.youtube.com/watch?v=Bi_Ot8_yDpo&amp;t=1079"">17:59</a>😂😂😂",@hanuraj744,0,Bi_Ot8_yDpo
2024-05-28T19:44:37Z,Vayiru valikudhu da Saamy 🤣😂😂!,@ravivarmanr738,0,Bi_Ot8_yDpo
2024-05-28T17:17:01Z,Forty five 😂😂😂😅😅😅,@manoj6669,0,Bi_Ot8_yDpo
2024-05-28T16:07:00Z,"Soori ah frame la kaatunga bro ,,, smile panurapo ....",@funmade1130,1,Bi_Ot8_yDpo
2024-05-28T15:16:50Z,"<a href=""https://www.youtube.com/watch?v=Bi_Ot8_yDpo&amp;t=1079"">17:59</a> kerchief vera level pa. Sirichi sirichi vairu vaikkudhu..mudiyala,,,,,",@prabhaprabhu7630,0,Bi_Ot8_yDpo
2024-05-28T14:54:45Z,Kerchief 😂,@akentertainmet7866,0,Bi_Ot8_yDpo
2024-05-28T14:53:08Z,love you sidhuu anna🤣🤣🤣🤣,@TheAlagu93,0,Bi_Ot8_yDpo
2024-05-28T14:23:16Z,❤,@MATHU_SHAN,0,Bi_Ot8_yDpo
2024-05-28T09:43:17Z,Video Starting bgm which movie or song?,@deepikaa8490,0,Bi_Ot8_yDpo
2024-05-28T08:57:27Z,❤❤❤❤❤❤❤❤,@tejashwiniramesh5215,0,Bi_Ot8_yDpo
2024-05-28T08:41:19Z,Harshad bro vera level😂😂 today my week off day continually 9 vedios I see. Complete my day fully enjoyed. Thank you so much sidhu and team ☺️☺️,@bommi_che,0,Bi_Ot8_yDpo
2024-05-28T06:50:07Z,"Really super bro, so much laughing",@gsestherranimedia2967,0,Bi_Ot8_yDpo
2024-05-28T05:28:40Z,Kerchief comedy 🤣🤣,@devansundresan3918,0,Bi_Ot8_yDpo
2024-05-28T02:12:45Z,Anna super exalt harshant  comedy 😂😂😂,@strckworldT96,0,Bi_Ot8_yDpo
